Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References
9297,TX,Electric Vehicle Supply Equipment (EVSE) Incentive - CPS Energy,"For a limited time, CPS Energy and the City of San Antonio are offering
qualified CPS Energy customers a rebate of 50% of the cost of Level 2
residential EVSE. The maximum rebate amount is \$1,000 for a
single-family home. Rebates will be available on a first come, first
served bases until the funds for the program are exhausted. A maximum of
50 rebates are available. For more information, see the CPS Energy
[Electric Vehicle Charger Rebates](http://www.cpsenergy.com/) website.
",2011-05-31 00:00:00 UTC,,FALSE,80,Utility/Private Incentives,,,2012-07-01 00:00:00 UTC,,,,ELEC|HEV|PHEV,RBATE,,IND,
9302,MD,Electric Vehicle Supply Equipment (EVSE) Tax Credit,"The Maryland Energy Administration (MEA) offers an income tax credit
equal to 20% of the cost of qualified EVSE that meets the definition of
qualified alternative fuel vehicle fueling property as set forth in the
Internal Revenue Code. The credit may not exceed \$400 or the state
income tax imposed for that tax year, whichever is less. The tax credit
is limited to one EVSE system per individual and 30 EVSE systems per
business entity. Unused credits may not be carried over. MEA may adopt
regulations to limit the credit amounts. As of March 30, 2016, funds for
Fiscal Year 2016 are depleted (verified April 2016). MEA still accepts
applications and places applicants on a waiting list for rebates
resuming in July 2016. For more information, see MEA's EVSE Tax Credit
Program page. (Reference Maryland Statutes, Tax-General Code 10-729)
",2011-05-19 00:00:00 UTC,,FALSE,10,State Incentives,,,,2016-07-01 00:00:00 UTC,,,ELEC|PHEV,TAX,,IND|FLEET,http://mlis.state.md.us/
9393,TN,Plug-in Electric Vehicle (PEV) Rebate,"The Tennessee Department of Environment and Conservation (TDEC) offers a
rebate for qualifying PEVs purchased or leased after June 15, 2015. PEV
dealerships will distribute rebates to consumers in the amount of
\$2,500 for all-electric vehicles, and \$1,500 for plug-in hybrid
electric vehicles. To qualify, leased PEVs must have a minimum of a
three-year lease. Rebates are available on a first-come, first-served
basis, until all funds are exhausted.
",2011-06-21 00:00:00 UTC,2015-06-01 00:00:00 UTC,FALSE,5,State Incentives,,2016-09-28 15:51:57 UTC,,2016-04-15 00:00:00 UTC,,,ELEC|PHEV,RBATE,,IND|FLEET,
9402,VA,Alternative Fuel Public-Private Partnerships (PPPs),"The Virginia Offices of the Secretary of Administration and the
Secretary of Natural Resources released a PPP solicitation outlining
their interest in forming partnerships with and among alternative fuel
providers, infrastructure developers, vehicle manufacturers, and other
alternative fuel industry stakeholders to expand fueling infrastructure
and to support alternative fuel use in the commonwealth fleet. By May
2012, the Virginia Department of General Services and the Department of
Mines, Minerals, and Energy was required to make a recommendation on
whether the commonwealth should establish more formal PPP agreements to
accomplish the overall goal of transitioning commonwealth vehicles to
alternative fuels. As a result of that solicitation, the commonwealth
entered into contracts with two companies to provide compressed natural
gas (CNG) and propane fuel, fueling infrastructure, vehicle conversions,
maintenance and training. The governor also issued an Executive
Directive to implement a plan for using the contracts to transition the
commonwealth\'s vehicles from gasoline to CNG and propane. (Reference
[Executive
Directive](https://www.governor.virginia.gov/executive-actions/) 5,
2012, and [Executive
Order](https://www.governor.virginia.gov/executive-actions/) 36, 2011)
",2011-07-12 00:00:00 UTC,,FALSE,30,Laws and Regulations,,,,2013-03-01 00:00:00 UTC,,,AFTMKTCONV|BIOD|ETH|ELEC|HEV|HY|NG|NEVS|PHEV|LPG,,OTHER,STATION|AFP|PURCH|MAN|IND|FLEET,http://www.governor.virginia.gov/PolicyOffice/ExecutiveDirectives/|http://www.governor.virginia.gov/Issues/ExecutiveOrders/
9472,NC,Electric Vehicle Supply Equipment (EVSE) Incentive - Duke Energy,"Duke Energy\'s Duke Energy
[Charge\|Carolinas](https://www.duke-energy.com/energy-education/energy-savings-and-efficiency/electric-vehicles)
pilot program provides qualified residential customers with Level 2 EVSE
and up to \$1,000 for EVSE installation. Duke Energy will service the
equipment and remotely access the EVSE to collect information in an
effort to better understand charging habits and the impact on the power
grid. At the end of the two-year pilot, participants will be able to
keep the EVSE for a fee of \$250 per unit.
",2011-08-31 00:00:00 UTC,,FALSE,75,Utility/Private Incentives,,,2012-03-31 00:00:00 UTC,,,,ELEC|HEV|PHEV,OTHER|RBATE,,IND|FLEET,
9473,SC,Electric Vehicle Supply Equipment (EVSE) Incentive - Duke Energy,"Duke Energy's Duke Energy [Charge|Carolina](http://www.duke-energy.com/)
pilot program provides qualified residential customers with Level 2 EVSE
and up to \$1,000 for EVSE installation. Duke Energy will service the
equipment and remotely access the EVSE to collect information in an
effort to better understand charging habits and the impact on the power
grid. At the end of the two-year pilot, participants will be able to
keep the EVSE for a fee of \$250 per unit.
",2011-08-31 00:00:00 UTC,,FALSE,58,Utility/Private Incentives,,,2012-03-31 00:00:00 UTC,,,,ELEC|HEV|PHEV,OTHER|RBATE,,STATION|IND|FLEET,
9474,IN,Electric Vehicle Supply Equipment (EVSE) Incentive - Duke Energy,"As part of Indiana\'s Project Plug-IN initiative, Duke Energy is
conducting a two-year pilot program that provides qualified residential
and commercial customers with Level 2 EVSE. Duke Energy will install the
EVSE at the home (covering up to \$1,000 in installation costs) or
business (covering up to \$1,500 in installation costs) and service the
equipment for the duration of the pilot program. Duke Energy will
remotely access the EVSE to collect information in an effort to better
understand charging habits and the impact on the power grid. At the end
of the pilot program, participants will be able to keep the EVSE at no
additional cost.
",2011-08-31 00:00:00 UTC,,FALSE,72,Utility/Private Incentives,,,,2012-12-31 00:00:00 UTC,,,ELEC|HEV|PHEV,OTHER|RBATE,,STATION|IND|FLEET,
9555,OR,Alternative Fuel Vehicle (AFV) and Infrastructure Tax Credit for Businesses,"Business owners and others may be eligible for a tax credit of 35% of
eligible costs for qualified alternative fuel infrastructure projects,
or the incremental or conversion cost of two or more AFVs. Qualified
infrastructure includes facilities for mixing, storing, compressing, or
dispensing fuels for vehicles operating on alternative fuels. Qualified
alternative fuels include electricity, natural gas, gasoline blended
with at least 85% ethanol (E85), propane, and other fuels that the
Oregon Department of Energy (ODOE) approves. Unused credits may be
carried forward up to five years. Non-profit organizations and public
entities that do not have an Oregon tax liability may receive the credit
for an eligible project but must ""pass-through"" or transfer their
project eligibility to a pass-through partner in exchange for a lump-sum
cash payment. ODOE determines the rate that is used to calculate the
cash payment. The pass-through option is also available to a project
owner with an Oregon tax liability who chooses to transfer their tax
credit. The credit is available through the applicant's 2017 tax year.
For more information, see the ODOE [Transportation Tax
Credits](http://www.oregon.gov/energy/At-Work/Pages/Transportation-Tax-Credits.aspx)
website. (Reference [Oregon Revised
Statutes](https://www.oregonlegislature.gov/) 315.336, 469B.320, and
469B.323)
",2011-08-05 00:00:00 UTC,,FALSE,20,State Incentives,,,2017-12-31 00:00:00 UTC,,,,AFTMKTCONV|BIOD|ETH|ELEC|NG|PHEV|LPG,TAX,,STATION|MAN|IND|FLEET,http://www.leg.state.or.us/ors/home.htm
9556,NV,Alternative Fuel Vehicle (AFV) Parking Fee Exemption,"All local authorities with public metered parking areas within their
jurisdiction must establish a program for AFVs to park in these areas
without paying a fee. Each local authority is responsible for creating
an application process and issuing a distinctive decal for AFVs. The fee
for the decal may not exceed \$10 per year. This requirement does not
apply to parking areas associated with an airport. (Reference [Nevada
Revised Statutes](http://www.leg.state.nv.us/law1.cfm) 484A.468)
",2011-06-16 00:00:00 UTC,,FALSE,15,State Incentives,,,2018-01-01 00:00:00 UTC,,,,ELEC|HY|NG|PHEV|LPG,EXEM,,IND,http://www.leg.state.nv.us/law1.cfm
9557,NV,Alternative Fuel Vehicle (AFV) Definition,"AFVs include vehicles propelled to a significant extent by electricity
from a battery that has a capacity of at least four kilowatt-hours and
can be recharged from an external source and vehicles propelled solely
by compressed natural gas, hydrogen, or propane and that meet or exceed
Tier 2, Bin 2 federal exhaust emissions standards. (Reference [Nevada
Revised Statutes](http://www.leg.state.nv.us/law1.cfm) 484A.196 through
484A.197)
",2011-06-16 00:00:00 UTC,,FALSE,55,Laws and Regulations,,,2017-12-31 00:00:00 UTC,,,,ELEC|HY|NG|PHEV|LPG,,STD,STATION|AFP|PURCH|MAN|OTHER|IND|FLEET,http://www.leg.state.nv.us/law1.cfm
9577,CA,Plug-In Electric Vehicle (PEV) Parking Regulation,"An individual may not stop, stand, or park a motor vehicle, or otherwise
block access to parking, in a stall or space designated for the
exclusive purpose of charging a PEV unless the vehicle displays a valid
state-issued zero emission vehicle (ZEV) decal and is connected for
electric charging purposes. (Reference [California Vehicle
Code](http://www.oal.ca.gov/) 22511)
",2011-09-07 00:00:00 UTC,,FALSE,180,Laws and Regulations,,,,2014-12-01 00:00:00 UTC,,,ELEC|HEV|PHEV,,DREST,IND,http://www.oal.ca.gov/
9692,MI,Alternative Fuel Vehicle (AFV) Tax Exemption,"Qualified AFVs are exempt from personal property taxes. The
exemption only applies to personal property that is new to
Michigan. To be eligible, the vehicle must not have been
previously taxed or exempted from taxation under another law.
Eligible vehicles must also:

* Be produced by an original equipment manufacturer;
* Meet the Federal Motor Vehicle Safety Standards;
* Meet local emissions standards; and
* Be propelled by natural gas, fuel blends containing at least
85% ethanol), liquefied petroleum gas (LPG, or propane), or fuel
blends containing at least 85% methanol), or be a fuel cell
vehicle, electric vehicle, or hybrid electric vehicle.

The Michigan NextEnergy Authority must certify the vehicle in
order for it to be eligible. The exemption expires on December
31, 2012.

(Michigan Compiled Laws ( http://www.legislature.mi.gov/ )
207.822 and 211.9(i))",,,FALSE,30,State Incentives,,,2012-12-31 00:00:00 UTC,,,,BIOD|ETH|ELEC|HEV|HY|NG|PHEV|LPG,EXEM|TAX,,IND,
9752,AZ,Plug-In Electric Vehicle (PEV) Charging Rate - APS,"The Arizona Public Service Company (APS) offers an electricity rate
option to residential customers who own a qualified PEV. To be eligible,
customers must have an Advanced Metering Infrastructure meter in place.
Additional restrictions apply. The rate will be available through
December 31, 2015. For more information, see the APS Electric Vehicle
Rate Impact website.
",,,FALSE,47,Utility/Private Incentives,,2016-01-26 22:44:53 UTC,2015-12-31 00:00:00 UTC,,,,ELEC|HEV|PHEV,OTHER,,IND|FLEET,
9792,MD,Electric Truck Purchase Vouchers,"The Maryland Energy Administration provides vouchers for the purchase of
new all-electric trucks. Eligible vehicles must have a gross vehicle
weight rating over 10,000 pounds and be registered for on-road use in
the state of Maryland. Vouchers of \$20,000 are available for qualified
vehicles purchased from a dealership in Maryland or directly from a
manufacturer located outside of Maryland. Vouchers of \$15,000 are
available for qualified vehicles purchased through a dealership located
outside of Maryland.
",2012-01-31 00:00:00 UTC,,FALSE,18,State Incentives,,,2013-05-01 00:00:00 UTC,,,,ELEC|PHEV,RBATE,,IND|FLEET,
9812,MA,Electric Vehicle Supply Equipment (EVSE) Incentive - Coulomb Technologies,"Coulomb Technologies' ChargePoint America ( http://www.chargepointamerica.com/ ) program offers EVSE at no
cost to individuals or entities in the Boston metropolitan area.
To be eligible for free home charging stations, individuals
living within the specified areas must purchase a qualified
plug-in electric vehicle. Application information is available on
the ChargePoint America website. In most cases, installation will
be paid for by the EVSE owner; some cities, states, and
utilities, however, will provide funding towards installation
costs. All participants in the ChargePoint America program must
agree to anonymous data collection after installation. Additional
restrictions may apply.",,,FALSE,17,Utility/Private Incentives,,,2012-07-01 00:00:00 UTC,,,,ELEC|HEV|PHEV,OTHER,,OTHER|IND|FLEET,
9893,NC,Electric Vehicle Supply Equipment (EVSE) Incentive - Progress Energy,"Progress Energy is conducting a pilot program through April 2013 that
provides qualified residential customers with Level 2 EVSE. Progress
Energy will install the EVSE at the home (covering up to \$1,500 in
installation costs) and service the equipment for the duration of the
pilot. Progress Energy will remotely access the EVSE to collect
information to better understand charging habits and the impact on the
power grid. At the end of the pilot, participants will be able to keep
the EVSE at no additional cost. As of May 2012, the Plugged In Program
has reached capacity and is no longer accepting applications. For more
information, see the [Progress Energy](https://www.progress-energy.com)
Plugged In Program website.
",2012-03-31 00:00:00 UTC,,FALSE,79,Utility/Private Incentives,,,,2012-05-01 00:00:00 UTC,,,ELEC|PHEV,RBATE,,STATION|IND,
9894,SC,Electric Vehicle Supply Equipment (EVSE) Incentive - Progress Energy,"Progress Energy is conducting a pilot program through April 2013 that
provides qualified residential customers with Level 2 EVSE. Progress
Energy will install the EVSE at the home (covering up to \$1,500 in
installation costs) and service the equipment for the duration of the
pilot. Progress Energy will remotely access the EVSE to collect
information to better understand charging habits and the impact on the
power grid. At the end of the pilot, participants will be able to keep
the EVSE at no additional cost. As of May 2012, the Plugged In Program
has reached capacity and is no longer accepting applications. For more
information, see the [Progress Energy](https://www.progress-energy.com)
Plugged In Program website.
",2012-03-31 00:00:00 UTC,,FALSE,58,Utility/Private Incentives,,,,2012-05-01 00:00:00 UTC,,,ELEC|PHEV,RBATE,,STATION|IND,
9912,OR,Alternative Fuel Vehicle (AFV) Tax Credit for Residents,"Through the [Residential Energy Tax
Credit](https://www.oregon.gov/energy/Incentives/Pages/Energy-Incentive-Programs.aspx)
program, qualified residents may receive tax credits for the purchase of
new AFVs or the conversion of vehicles to operate on an alternative
fuel. The credit for a new AFV is 25% of the incremental cost or \$750,
whichever is less. AFV conversions may also receive 25% of the project
cost or \$750, whichever is less. Leased vehicles may qualify with
permission from the vehicle owner. AFV conversions must be certified by
the U.S. Environmental Protection Agency. Qualified alternative fuels
include electricity, propane, hydrogen, and other fuels the Oregon
Department of Energy approves. Flexible fuel vehicles and low-speed
vehicles are not eligible for the vehicle incentives. The AFV credit is
available through December 31, 2011. (Reference [House
Bills](https://www.oregonlegislature.gov/) 3672 and 3606, 2011, and
Oregon Revised Statutes 316.116, 317.115, and 469.160-469.180)
",2005-09-02 00:00:00 UTC,2011-08-05 00:00:00 UTC,FALSE,18,State Incentives,,,2011-12-31 00:00:00 UTC,,,,AFTMKTCONV|ETH|ELEC|HY|NG|PHEV|LPG,TAX,,IND|FLEET,http://www.leg.state.or.us/|http://www.leg.state.or.us/ors/home.htm
9972,IN,Residential Electric Vehicle Charging Incentive - NIPSCO,"NIPSCO\'s IN-Charge At Home Electric Vehicle Program (Program) offers a
reduced rate for plug-in electric vehicle charging during off-peak hours
for those enrolled in the Program. The Program is in effect until
December 31, 2018. For more information, see the NIPSCO [IN-Charge
Electric Vehicle
Program](http://www.nipsco.com/en/our-services/in-charge-ev.aspx)
website.
",2012-04-01 00:00:00 UTC,,FALSE,85,Utility/Private Incentives,,2017-06-12 21:38:49 UTC,2018-12-31 00:00:00 UTC,,,,ELEC|PHEV,OTHER|RBATE,,STATION|IND,
10012,CA,Electric Vehicle Supply Equipment (EVSE) Incentive - Bay Area,"The Bay Area Air Quality Management District (BAAQMD) PEV Home Charger
Deployment Program (Program) provides incentives for up to 2,750
residents who purchase a new plug-in electric vehicle and install Level
2 EVSE from qualifying vendors. Incentive amounts vary and the funds are
administered through BAAQMD partner vendors on a first-come,
first-served basis. For more information, see the Program website.
",2012-04-30 00:00:00 UTC,,FALSE,65,State Incentives,,,2013-09-01 00:00:00 UTC,,,,ELEC|HEV|PHEV,RBATE,,IND|FLEET,
10013,KY,Plug-in Electric Vehicle (PEV) and Electric Vehicle Supply Equipment (EVSE) Grants,"Kentucky Utilities Company (KU) is offering \$250,000 in grant funding
to assist with the cost of PEV acquisition in fleets owned by
governmental and quasi-governmental bodies. KU will reimburse selected
applicants for the incremental cost of PEVs, specifically passenger cars
and light- or medium-duty trucks. KU will also fund the cost of one DC
fast charge EVSE, up to \$3,500, for each selected applicant.
Applications for funding must be submitted for consideration by June 15,
2012. For more information, see the [Program
Criteria](http://kentuckycleanfuels.org/resources/funding/) and
[Application](http://kentuckycleanfuels.org/resources/funding/).
",2012-04-30 00:00:00 UTC,,FALSE,42,Utility/Private Incentives,,,,2012-10-31 00:00:00 UTC,,,ELEC|HEV|PHEV,GNT|RBATE,,STATION|IND|FLEET,
10272,GA,Electric Vehicle Supply Equipment (EVSE) Incentive - ECOtality,"Through the EV Project, ECOtality offers EVSE at no cost to individuals
in the Atlanta metropolitan area. To be eligible for free home charging
stations, individuals living within the specified area must purchase a
qualified plug-in electric vehicle (PEV). Individuals purchasing an
eligible PEV should apply at the dealership at the time of vehicle
purchase. The EV Project incentive program will also cover most, if not
all, of the costs of EVSE installation. All participants in the EV
Project incentive program must agree to anonymous data collection after
installation. Additional restrictions may apply.
",2012-08-01 00:00:00 UTC,,FALSE,54,Utility/Private Incentives,,,2013-03-11 00:00:00 UTC,,,,ELEC|HEV|PHEV,OTHER,,IND,
10273,IL,Electric Vehicle Supply Equipment (EVSE) Incentive - ECOtality,"Through the EV Project ( http://www.theevproject.com/index.php ),
ECOtality offers EVSE at no cost to individuals in the Chicago
metropolitan area. To be eligible for free home charging
stations, individuals living within the specified area must
purchase a qualified plug-in electric vehicle (PEV). Individuals
purchasing an eligible PEV should apply at the dealership at the
time of vehicle purchase. The EV Project incentive program will
also cover most, if not all, of the costs of EVSE installation.
All participants in the EV Project incentive program must agree
to anonymous data collection after installation. Additional
restrictions may apply.",2012-08-01 00:00:00 UTC,,FALSE,70,Utility/Private Incentives,,,2013-03-11 00:00:00 UTC,,,,ELEC|HEV|PHEV,OTHER,,IND,
10274,NJ,Electric Vehicle Supply Equipment (EVSE) Incentive - ECOtality,"Through the EV Project ( http://www.panynj.gov/truckers-resources/ ), ECOtality offers
EVSE at no cost to individuals in the Philadelphia metropolitan
area. To be eligible for free home charging stations, individuals
living within the specified area must purchase a qualified
plug-in electric vehicle (PEV). Individuals purchasing an
eligible PEV should apply at the dealership at the time of
vehicle purchase. The EV Project incentive program will also
cover most, if not all, of the costs of EVSE installation. All
participants in the EV Project incentive program must agree to
anonymous data collection after installation. Additional
restrictions may apply.",2012-08-01 00:00:00 UTC,,FALSE,32,Utility/Private Incentives,,,2013-03-11 00:00:00 UTC,,,,ELEC|HEV|PHEV,OTHER,,IND,
10275,PA,Electric Vehicle Supply Equipment (EVSE) Incentive - ECOtality,"Through the EV Project ( http://www.theevproject.com/index.php ),
ECOtality offers EVSE at no cost to individuals in the
Philadelphia metropolitan area. To be eligible for free home
charging stations, individuals living within the specified area
must purchase a qualified plug-in electric vehicle (PEV).
Individuals purchasing an eligible PEV should apply at the
dealership at the time of vehicle purchase. The EV Project
incentive program will also cover most, if not all, of the costs
of EVSE installation. All participants in the EV Project
incentive program must agree to anonymous data collection after
installation. Additional restrictions may apply.",2012-08-02 00:00:00 UTC,,FALSE,46,Utility/Private Incentives,,,2013-03-11 00:00:00 UTC,,,,ELEC|HEV|PHEV,OTHER,,IND,
10295,VT,Alternative Fuel Vehicle (AFV) User Fee Study,"The Vermont Agency of Transportation, in consultation with the Joint
Fiscal Office, the Motor Vehicle Department, Department of Taxes, and
Department of Public Service, analyzed and reported on options for user
fees and fee collection mechanisms for AFVs using fuels that are not
currently taxed. In addition, the Committee on Transportation Funding
released a report on estimated transportation revenues over five years
and potential new sources of revenue, including a tax based on vehicle
miles traveled. For more information see the [Vermont Transportation
Funding Options Final
Report](http://54.172.27.91/transportation/policy/VTtransFundingOptionsAct153Sec40_Study_20130108.pdf).
(Reference [House Bill](http://www.leg.state.vt.us/) 770, 2012)
",2012-05-16 00:00:00 UTC,,FALSE,40,Laws and Regulations,,2015-07-08 14:13:34 UTC,,2015-06-01 00:00:00 UTC,,,BIOD|ETH|ELEC|HY|PHEV|LPG,,OTHER,IND,http://www.leg.state.vt.us/
10421,NH,Alternative Fuels Taxation Study Commission,"The Taxation of Alternative Fuel and Electric-Powered Vehicles
Commission (Commission) was established to study and report findings and
recommendations to ensure hybrid electric, alternative fuel, and
electric motor vehicles equitably contribute revenue to maintain the
state's highways and bridges. The Commission must submit a report of its
findings to state officials. (Reference [House
Bill](http://www.gencourt.state.nh.us/) 1144, 2012)
",2012-05-29 00:00:00 UTC,,FALSE,65,Laws and Regulations,,,,2015-07-31 00:00:00 UTC,,,BIOD|ETH|ELEC|HEV|HY|NG|PHEV|LPG,,FUEL|OTHER,OTHER|IND|FLEET,http://www.gencourt.state.nh.us/
10433,PA,Alternative Fuel and Transportation Review Board,"The [Environmental Quality
Board](https://www.dep.pa.gov/Citizens/GrantsLoansRebates/Alternative-Fuels-Incentive-Grant/Pages/Natural-Gas-Vehicle-Program.aspx)
(EQB) was established to review and adopt rules and regulations designed
to reduce emissions from motor vehicles, including the use of
alternative fuel vehicles, vehicle miles traveled reductions, and other
transportation control strategies. (Reference Title 35 [Pennsylvania
Statutes](http://government.westlaw.com/linkedslice/default.asp?SP=pac-1000),
Chapter 23, Section 4005)
",,,FALSE,52,Laws and Regulations,,,,2012-12-01 00:00:00 UTC,,,AFTMKTCONV|BIOD|ETH|ELEC|EFFEC|HEV|HY|IR|NG|NEVS|OTHER|PHEV|LPG,,AIRQEMISSIONS|CCEINIT,OTHER|IND|FLEET,
10532,IL,Electric Vehicle Supply Equipment (EVSE) Rebates,"The Illinois Department of Commerce and Economic Opportunity
(Department) provides rebates to offset the cost of EVSE with SAE J1772
or CHAdeMo connectors. Rebates cover 50% of the cost of equipment and
installation (including materials and labor), up to \$3,750 per
networked single station; \$3,000 per non-networked single station;
\$7,500 per networked dual station; \$6,000 per non-networked dual
station; \$15,000 per networked DC fast charge (DCFC) station; and
\$12,500 per non-networked DCFC station. The maximum possible total
rebate award is \$50,000. Eligible applicants include government
entities, private businesses, educational institutions, non-profit
organizations, and individual residents of Illinois. The funding cycle
is currently closed (verified August 2016). Program requirements are
subject to change with each new funding period.
",,,FALSE,15,State Incentives,,2015-07-10 17:42:12 UTC,,2017-10-01 00:00:00 UTC,,,ELEC|PHEV,RBATE,,STATION|IND|FLEET,
10672,AR,Alternative Fuel Vehicle and Infrastructure Rebate Program,"The Office of Energy, a division of the Arkansas Department of
Environmental Quality, administers the Arkansas Alternative Fuel Vehicle
Rebate Program (Program), funded by the Alternative Motor Fuel
Development Fund. The Program provides 50% of the incremental cost, up
to \$4,500, to purchase a qualified hydrogen fuel cell, natural gas, or
propane vehicle, 50% of the conversion cost, up to \$2,500, for
converting a hydrogen fuel cell, natural gas, or propane vehicle, and
50% of the incremental cost, up to \$2,500, to purchase a qualified
plug-in electric vehicle.

Rebates are available for natural gas and propane fueling stations in
the amount of 75% of qualifying costs, up to \$400,000, and up to 50% of
qualifying costs for private and public electric vehicle supply
equipment, up to \$900 and \$5,000 respectively. Compressed natural gas
(CNG) must be delivered to a vehicle at 3,000 pounds (lbs.) per square
inch and metered on a gasoline gallon equivalent (GGE); liquefied
natural gas (LNG) must be metered on a diesel gallon equivalent (DGE).
One GGE of CNG is equal to 5.66 lbs. and one DGE of LNG is equal to 6.22
lbs.

The Office of Energy reviews and processes vehicle rebate applications
on a first-come, first-served basis. The Program is currently closed and
no funding is available (verified April 2018)

(Reference [House
Bill](http://www.arkleg.state.ar.us/assembly/2017/2017R/Pages/Home.aspx)
1735, 2017, and [Arkansas
Code](http://www.lexisnexis.com/hottopics/arcode/Default.asp) 15-10-901
to 15-10-904 and 19-5-1249)
",2013-03-28 00:00:00 UTC,2017-04-03 00:00:00 UTC,FALSE,20,State Incentives,,2019-03-06 19:59:47 UTC,,2019-02-01 00:00:00 UTC,,,AFTMKTCONV|ELEC|NG|PHEV|LPG,RBATE,,STATION|IND|FLEET,http://www.lexisnexis.com/hottopics/arcode/Default.asp
10794,IN,Community Alternative Fuel Vehicle (AFV) Fleet Grants,"The Community Conservation Challenge (CCC) program, which the Indiana
Office of Energy Development (OED) administers, offers grants ranging
from \$25,000 to \$100,000 for community energy conservation efforts,
including projects that deploy AFVs in fleets. Eligible entities include
local governments, schools, businesses, universities, and non-profit
agencies. For more information, see the OED
[CCC](http://www.in.gov/oed/2645.htm) website.
",,,FALSE,13,State Incentives,,2015-06-12 17:55:30 UTC,,2016-04-30 00:00:00 UTC,,,AFTMKTCONV|BIOD|ETH|ELEC|NG|PHEV|LPG,GNT,,IND|FLEET,
10832,TX,Alternative Fuel Vehicle (AFV) Rebates,"Qualified AFVs purchased or leased from a dealership or leasing company
authorized to sell or lease new vehicles in Texas may be eligible for a
rebate of up to \$2,500 to assist with the incremental cost. For the
purpose of this incentive, AFVs include compressed natural gas (CNG) or
liquefied petroleum gas (propane) vehicles with a gross vehicle weight
rating (GVWR) of 9,600 pounds (lbs.) or less, as well as electric and
plug-in hybrid electric vehicles with a GVWR of 8,500 lbs. or less. The
rebate is available until June 26, 2015, or until all funding totaling
\$7.75 million is awarded. Rebates are limited to 2,000 electric drive
vehicles and 2,000 CNG and propane vehicles. Additional terms and
conditions may apply. For more information, including a list of eligible
vehicles and funds available, see the [Light-Duty Motor Vehicle Purchase
or Lease Incentive
Program](http://www.tceq.texas.gov/airquality/terp/ld.html) website.
(Reference [Texas Statutes](http://www.statutes.legis.state.tx.us/),
Health and Safety Code 386.151-162 and Texas Administrative Code
114.610-114.616)
",2013-06-01 00:00:00 UTC,2014-04-30 00:00:00 UTC,FALSE,10,State Incentives,,2014-08-14 16:00:36 UTC,2015-06-26 00:00:00 UTC,,,,ELEC|NG|PHEV|LPG,RBATE,,IND|FLEET,http://www.capitol.state.tx.us/|http://www.statutes.legis.state.tx.us/|http://www.sos.state.tx.us/tac/index.shtml/
10853,HI,High Efficiency Taxi Incentive Request,"The Hawaii Senate requests that the Hawaii Department of Transportation
adopt rules to encourage the use of high-efficiency vehicles, including
hybrid electric vehicles, for taxis at Honolulu International Airport.
The Hawaii Senate requests that the rules include incentives such as the
establishment of a separate taxi stand for high-efficiency vehicles.
(Reference [Senate Resolution](http://www.capitol.hawaii.gov/) 144,
2013)
",2013-04-02 00:00:00 UTC,,FALSE,105,Laws and Regulations,,,,2018-07-01 00:00:00 UTC,,,ELEC|HEV|PHEV,,OTHER,STATION|IND|FLEET,http://www.capitol.hawaii.gov/
10939,IN,Plug-In Electric Vehicle (PEV) and Hybrid Electric Vehicle (HEV) Road Impact Fee Study,"The Interim Study Committee on Road Impact Fees (Committee) will study
issues related to the imposition of road impact fees on PEV and HEV
users. The Committee must report its findings and recommendations to the
legislative council by November 1, 2013. (Reference [Indiana
Code](http://www.in.gov/legislative/ic/code/) 2-5-36.3)
",2013-05-11 00:00:00 UTC,,FALSE,96,Laws and Regulations,,,,2015-05-31 00:00:00 UTC,,,ELEC|HEV|PHEV,,FUEL,OTHER|IND,http://www.in.gov/legislative/ic/code/
11063,OR,Alternative Fuel Vehicle (AFV) Loan Program,"The Oregon Department of Energy (ODOE) AFV Revolving Fund provides loans
to public agencies, private entities, and tribes for the incremental
cost of AFVs and AFV conversions. Priority will be given to converting
petroleum-powered vehicles to AFVs. The loan recipient may be
responsible for a fee of 0.1% of the loan, up to \$2,500, as well as
fees to cover the cost of application processing. ODOE may set the
interest rate anywhere from 0% to the current market rate, with a loan
term up to six years. Eligible vehicles include those powered by
electricity, biofuel, gasoline and alcohol blends with at least 20%
alcohol content, hydrogen, natural gas, propane, or any other fuel ODOE
approves that produces lower exhaust emissions or is more energy
efficient than gasoline or diesel. For more information, including
application forms and interest rate and fee information, see the
[ODOE](http://www.oregon.gov/energy/LOANS/pages/index.aspx) website.
",2013-08-14 00:00:00 UTC,2014-03-06 00:00:00 UTC,FALSE,10,State Incentives,,2014-07-07 15:27:29 UTC,,,2017-08-15 00:00:00 UTC,,AFTMKTCONV|BIOD|ETH|ELEC|HEV|HY|NG|PHEV|LPG,LOANS,,IND|FLEET,http://www.leg.state.or.us/|http://www.leg.state.or.us/ors/home.htm|http://www.leg.state.or.us/
